upm,viv_sel,hogar,n_ren,p3_1,p3_2,p3_3,niv,gra,p3_5,p3_6,p3_7,p3_8a,p3_8b,p3_9,p3_10_1,p3_10_2,p3_10_3,p3_10_4,p3_10_5,p3_11,p3_12,p4_1,p4_2,p4_3,p4_4_1,p4_4_2,p4_4_3,p4_4_4,p4_4_5,p4_4_6,p4_4_7,p4_5,p4_6_1,p4_6_2,p4_6_3,p4_6_4,p4_6_5,p4_6_6,p4_7,p4_8_1,p4_8_2,p4_8_3,p4_8_4,p4_9_1,p4_9_2,p4_9_3,p5_1_1,p5_1_2,p5_1_3,p5_1_4,p5_1_5,p5_1_6,p5_2_1,p5_2_2,p5_2_3,p5_2_4,p5_2_5,p5_2_6,p5_2_7,p5_2_8,p5_2_9,p5_3,p5_4,p5_5,p5_6,p5_7,p5_8,p5_9_1,p5_10_1,p5_11_1,p5_12_1,p5_13_1,p5_9_2,p5_10_2,p5_11_2,p5_12_2,p5_13_2,p5_9_3,p5_10_3,p5_11_3,p5_12_3,p5_13_3,p5_9_4,p5_10_4,p5_11_4,p5_12_4,p5_13_4,p5_9_5,p5_10_5,p5_11_5,p5_12_5,p5_13_5,p5_9_6,p5_10_6,p5_11_6,p5_13_6,p5_9_7,p5_10_7,p5_11_7,p5_13_7,p5_9_8,p5_10_8,p5_11_8,p5_13_8,p5_14_1,p5_14_2,p5_14_3,p5_14_4,p5_14_5,p5_14_6,p5_14_7,p5_14_8,p5_14_9,p5_15,p5_16,p5_17,p5_18,p5_19,p5_20,p5_21,p5_22_1,p5_22_2,p5_22_3,p5_22_4,p5_22_5,p5_23,p5_24,p5_25_1,p5_25_2,p5_25_3,p5_25_4,p5_25_5,p5_26,p5_27,p5_28,p5_29,p5_30,p6_1_1,p6_1_2,p6_1_3,p6_1_4,p6_1_5,p6_2_1,p6_2_2,p6_2_3,p6_2_4,p6_2_5,p6_2_6,p6_2_7,p6_2_8,p6_2_9,p6_3,p6_4,p6_5,p6_6,p6_7,p6_8_1,p6_9_1,p6_10_1,p6_10a_1,p6_8_2,p6_9_2,p6_10_2,p6_10a_2,p6_8_3,p6_9_3,p6_10_3,p6_10a_3,p6_8_4,p6_9_4,p6_10_4,p6_10a_4,p6_8_5,p6_9_5,p6_10_5,p6_10a_5,p6_8_6,p6_9_6,p6_10_6,p6_10a_6,p6_8_7,p6_9_7,p6_10_7,p6_10a_7,p6_8_8,p6_11_1,p6_11_2,p6_11_3,p6_12_1,p6_12_2,p6_12_3,p6_12_4,p6_12_5,p6_12_6,p6_12_7,p6_12_8,p6_12_9,p6_13,p6_14,p6_15,p6_16,p6_17_1,p6_17_2,p6_17_3,p6_17_4,p6_17_5,p6_18,p6_19_1,p6_19_2,p6_19_3,p6_19_4,p6_19_5,p6_19_6,p6_19_9,edad,sexo,region,tloc,est_dis,upm_dis,fac_per
2302682,2,1,1,1,2,1,4,3,1,,4,6000,3,1,2,2,1,2,2,6,1,1,3,4,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,,,,,,,,,,1,1,,,,,2,,,,,2,,,,,2,,,,,1,1,2,1,1,2,,,,,2,,,,2,,,,2,,,,1,0,0,0,0,0,0,0,0,,,,2,,,2,,,,,,2,,,,,,,,,2,1,9,2,2,2,1,2,0,1,0,0,0,0,0,0,0,2,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,1,1,1,1,2,,,,2,2,1,1,,,,,,,,,,,,,2,,,,,,2,,,,,,,,51,2,6,1,130,1388,5211
2302682,5,1,2,2,1,4,3,3,3,1,4,1200,1,2,2,2,1,2,2,6,1,2,,,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,9,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,2,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,1,1,2,0,0,0,0,1,0,0,0,0,1,,,,,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,1,1,2,2,,,,2,9,1,2,,,,,,,,,,88,,2,2,,,,,,3,,,,,,,,47,2,6,1,130,1388,8867
2302769,1,1,2,2,5,1,9,3,1,,5,40000,3,2,1,2,2,2,2,6,1,2,,,1,2,1,2,1,1,2,1,,,,,,,2,2,1,3,1,1,1,1,2,1,1,2,1,2,0,0,1,0,0,1,0,0,0,1,1,,,,,2,,,,,2,,,,,2,,,,,1,3,14,1,1,1,1,2,1,1,2,,,,2,,,,2,,,,0,0,0,0,0,0,1,0,0,,,,20,,,2,,,,,,1,1,1,1,2,1,2,20,,,1,3,2,2,2,2,2,,,,,,,,,,1,,,,,1,1,2,,1,4,2,,2,,,,2,,,,2,,,,2,,,,2,,,,2,1,2,2,,,,,,,,,,15,,4,2,,,,,,2,,,,,,,,37,2,6,1,128,1389,2126
2302769,2,1,2,2,5,0,6,1,5,4,,,,,,,,,,,1,1,3,5,1,2,2,2,2,1,2,1,,,,,,,2,2,1,3,1,9,1,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,2,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,,,,,,,,,,2,2,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,25,2,6,1,128,1389,4436
2302769,3,1,1,1,6,0,6,3,1,,2,22000,3,2,1,2,2,2,2,1,1,2,,,1,1,1,1,1,2,2,1,,,,,,,2,1,1,2,1,1,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0,0,1,1,,,,,1,1,8,1,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,2,,,,2,,,,1,0,0,0,0,0,0,0,0,2,,,1,,,2,,,,,,1,1,1,1,1,1,2,10,,,1,2,2,2,2,2,2,,,,,,,,,,1,,,,,1,2,2,,1,2,2,,1,1,2,,2,,,,2,,,,1,1,2,,2,,,,2,1,1,1,1,0,0,0,0,0,0,0,0,12,,4,2,,,,,,2,,,,,,,,32,1,6,1,128,1389,1336
2302769,5,1,3,6,6,0,6,3,1,,2,6000,3,2,1,2,2,2,2,1,1,2,,,2,1,1,1,2,1,2,1,,,,,,,2,1,1,2,2,1,1,1,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,2,1,,,,,1,1,1,1,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,2,,,,2,,,,1,0,0,0,0,0,0,0,0,2,,,3,,,2,,,,,,1,1,1,2,2,1,2,4,,,2,,2,2,2,2,2,,,,,,,,,,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,23,2,6,1,128,1389,4436
2302867,2,1,1,1,6,0,8,5,1,,2,12000,3,1,1,2,2,2,2,1,1,1,4,3,1,1,2,2,1,2,2,1,,,,,,,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,1,1,,,,,1,1,3,1,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,2,,,,2,,,,1,0,0,0,0,0,0,0,0,1,2,,4,,,2,,,,,,1,1,1,1,1,1,2,7,,,2,,2,2,2,2,2,,,,,,,,,,1,,,,,1,1,2,,1,1,2,,2,,,,2,,,,2,,,,2,,,,2,,,,2,1,1,1,,,,,,,,,,4,,4,1,1,2,2,2,2,2,,,,,,,,26,1,6,1,128,1390,3392
2302867,3,1,1,1,1,3,6,3,1,,2,10000,3,2,1,2,2,2,2,6,1,1,3,3,2,2,1,2,1,1,2,1,,,,,,,2,1,1,2,2,1,1,1,2,1,2,2,2,1,0,1,0,0,0,0,0,0,0,2,1,,,,,1,1,7,1,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,2,,,,2,,,,1,0,0,0,0,0,0,0,0,1,2,,15,,,1,1,2,2,2,2,1,2,1,2,1,1,2,5,,,2,,2,2,2,2,2,,,,,,,,,,1,,,,,1,2,2,,1,1,2,,1,1,2,,2,,,,1,1,2,,1,1,2,,2,,,,2,1,1,1,0,0,0,0,1,0,0,1,0,2,,3,1,1,2,1,2,2,2,,,,,,,,50,1,6,1,128,1390,2238
2302867,4,1,2,6,6,0,8,5,1,,2,30000,3,2,2,2,1,2,2,1,1,2,,,2,1,2,1,2,2,2,1,,,,,,,1,1,1,2,1,1,2,1,2,2,2,2,2,2,,,,,,,,,,1,1,,,,,1,1,5,1,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,2,,,,2,,,,,,,,,,,,,1,2,,1,,,2,,,,,,1,1,1,1,1,1,2,10,,,1,9,2,2,2,2,2,,,,,,,,,,1,,,,,2,,,,1,1,2,,2,,,,2,,,,2,,,,2,,,,2,,,,2,1,1,1,,,,,,,,,,6,,4,1,2,2,1,2,2,2,,,,,,,,25,1,6,1,128,1390,3392
2302867,5,1,1,1,5,2,8,3,8,4,,,,,,,,,,,1,2,,,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,2,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,,,,,,,,,,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,36,1,6,1,128,1390,2018
2302879,1,1,1,1,1,2,6,3,1,,2,5500,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,,,,,,,1,1,1,3,2,1,1,2,2,2,2,2,2,1,1,0,0,0,1,0,0,0,0,1,1,,,,,1,1,8,1,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,2,,,,2,,,,,,,,,,,,,1,2,,3,,,2,,,,,,2,,,,,,,,,7,2,,2,2,2,2,2,,,,,,,,,,2,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,1,1,2,,2,,,,2,1,1,1,,,,,,,,,,,,,1,1,1,2,2,2,2,,,,,,,,33,1,6,1,128,1391,2612
2302879,2,1,2,2,1,3,3,3,1,,4,300,1,2,2,2,1,2,2,9,2,1,3,3,1,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,3,3,1,1,1,2,2,2,2,2,2,,,,,,,,,,1,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,1,1,2,2,1,0,0,0,0,0,0,0,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,31,2,6,1,128,1391,2078
2302879,3,1,1,1,1,0,8,4,1,,5,8000,3,2,2,2,1,2,2,6,1,1,3,2,1,2,2,2,2,1,2,1,,,,,,,2,2,1,3,2,1,1,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,1,1,,,,,2,,,,,2,,,,,2,,,,,1,1,10,1,1,2,,,,,2,,,,2,,,,2,,,,0,1,0,0,0,0,0,0,0,,,,0,1,4,2,,,,,,2,,,,,,,,,9,2,,2,2,2,2,2,,,,,,,,,,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,30,2,6,1,128,1391,2078
2302879,4,1,2,2,1,1,6,3,1,,2,4000,3,2,2,2,1,2,2,6,1,2,,,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,2,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,,,,,,,,,,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,45,2,6,1,128,1391,2669
2302879,5,1,1,1,6,2,8,5,1,,2,12000,3,2,1,2,2,2,2,1,1,1,3,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,0,0,0,0,0,1,0,0,0,1,1,,,,,1,1,1,1,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,2,,,,2,,,,,,,,,,,,,2,,,1,,,1,1,2,2,2,2,2,,,,,,,,,8,2,,2,2,1,1,2,0,0,0,0,0,0,0,0,1,2,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,29,2,6,1,128,1391,1084
2302920,1,1,2,2,1,1,3,3,5,4,,,,,,,,,,,1,2,,,1,2,1,1,2,1,2,1,,,,,,,2,2,1,2,1,1,1,1,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,2,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,1,1,2,1,0,0,0,0,0,0,0,0,1,,,,,1,1,1,1,2,,,,2,,,,2,,,,2,,,,2,,,,1,1,2,,2,2,1,2,0,0,0,0,1,0,0,0,0,88,,4,2,,,,,,2,,,,,,,,34,2,6,2,125,1392,2042
2302920,5,1,1,1,1,3,3,1,1,,2,1800,2,1,2,2,1,2,2,1,1,1,3,4,1,1,2,2,1,1,2,2,2,1,2,1,2,1,2,2,1,3,1,1,1,1,1,2,1,2,2,1,1,0,0,0,0,0,0,0,0,2,1,,,,,2,,,,,2,,,,,2,,,,,1,1,4,1,1,2,,,,,2,,,,2,,,,2,,,,1,1,0,0,0,0,0,0,0,,,,4,,,2,,,,,,2,,,,,,,,,6,1,9,2,2,2,2,2,,,,,,,,,,1,,,,,1,1,2,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,2,1,2,,,,,,,,,,88,,2,2,,,,,,1,0,1,0,0,0,0,0,34,1,6,2,125,1392,2567
2302920,6,1,1,1,2,2,2,5,1,,4,750,1,2,2,2,1,2,2,6,1,1,3,4,1,2,1,2,2,2,2,1,,,,,,,2,1,1,2,2,1,1,9,2,2,2,2,2,2,,,,,,,,,,2,1,,,,,2,,,,,2,,,,,2,,,,,1,1,3,1,1,2,,,,,2,,,,2,,,,2,,,,0,1,0,0,0,0,0,0,0,,,,0,1,5,2,,,,,,2,,,,,,,,,9,2,,2,2,2,2,2,,,,,,,,,,1,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,1,2,2,,2,9,1,1,0,0,1,0,0,0,0,0,0,,,,2,,,,,,1,1,0,0,0,0,0,0,44,2,6,2,125,1392,2623
2302920,8,1,4,3,2,4,3,3,1,,4,1200,1,2,2,2,1,2,2,5,1,1,3,3,1,2,2,2,2,1,2,1,,,,,,,1,1,1,1,2,1,1,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,2,1,,,,,2,,,,,2,,,,,1,1,1,1,2,1,1,2,1,2,2,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,,0,1,4,2,,,,,,2,,,,,,,,,3,1,9,2,2,2,2,2,,,,,,,,,,2,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,1,1,1,2,2,,,,2,1,2,2,,,,,,,,,,,,,2,,,,,,1,1,0,0,0,0,0,0,34,2,6,2,125,1392,4084
2302920,9,1,1,1,5,2,6,2,1,,2,700,1,2,2,2,1,2,2,6,1,1,3,2,2,2,1,1,2,1,2,1,,,,,,,1,1,1,2,1,1,1,1,2,1,2,1,2,2,0,0,1,0,0,0,0,0,0,2,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,2,2,2,1,2,0,0,1,1,0,0,0,0,0,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,32,2,6,2,125,1392,2042
2302920,10,1,1,1,6,0,6,3,1,,2,2200,2,2,1,2,2,2,2,1,1,2,,,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,1,0,0,0,0,1,0,0,0,0,1,1,,,,,1,1,2,1,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,2,,,,2,,,,,,,,,,,,,1,2,,88,,,2,,,,,,2,,,,,,,,,1,2,,2,2,1,1,2,0,0,0,0,1,0,0,0,0,1,,,,,1,1,2,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,2,2,2,,,,,,,,,,88,,1,2,,,,,,3,,,,,,,,26,1,6,2,125,1392,1438
2302920,11,1,2,2,5,4,2,6,5,4,,,,,,,,,,,1,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,2,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,,,,,,,,,,1,,,,,1,1,2,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,2,2,2,,,,,,,,,,88,,2,2,,,,,,3,,,,,,,,40,2,6,2,125,1392,2623
2302920,13,1,2,2,1,0,3,3,5,4,,,,,,,,,,,1,1,3,4,1,2,1,1,2,2,2,1,,,,,,,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,,,,,,,,,,2,2,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,27,2,6,2,125,1392,2131
2302920,14,1,3,3,6,0,6,3,1,,2,1200,1,2,2,2,1,2,2,6,1,2,,,1,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,1,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,,,,,,,,,,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,24,1,6,2,125,1392,4314
2302920,17,1,1,1,5,1,3,2,6,4,,,,,,,,,,,1,1,3,3,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,3,1,1,1,1,2,2,2,2,2,1,0,0,0,1,0,1,0,0,0,2,1,,,,,2,,,,,1,1,10,1,2,2,,,,,2,,,,,2,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,,10,,,2,,,,,,2,,,,,,,,,2,1,3,2,2,2,2,2,,,,,,,,,,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,70,1,6,2,125,1392,4492
2302920,18,1,2,5,6,0,3,3,1,,2,2000,2,1,2,2,1,2,2,1,1,2,,,1,1,1,1,1,1,2,1,,,,,,,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,1,1,1,2,0,0,1,0,0,0,0,0,0,1,,,,,1,1,2,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,1,1,1,,,,,,,,,,0,3,3,2,,,,,,2,,,,,,,,22,1,6,2,125,1392,2876
2302920,19,1,2,2,5,5,6,3,1,,2,2600,2,1,1,2,2,2,2,1,1,2,,,1,2,1,1,2,2,2,1,,,,,,,2,1,1,1,3,1,2,2,2,2,1,1,2,2,0,1,0,0,0,0,0,0,0,2,1,,,,,1,2,88,1,2,2,,,,,2,,,,,1,1,88,1,1,2,,,,,2,,,,2,,,,2,,,,1,0,0,0,0,0,0,0,0,1,2,,2,,,2,,,,,,1,2,2,2,2,1,2,1,,,2,,2,2,2,2,2,,,,,,,,,,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,25,2,6,2,125,1392,2131
2302920,20,1,1,1,5,2,6,3,1,,2,6000,2,2,1,2,2,2,2,1,1,2,,,1,2,1,1,2,2,2,1,,,,,,,2,1,1,2,2,1,1,2,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,1,1,,,,,1,2,8,1,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,2,,,,2,,,,0,0,1,0,0,0,0,0,0,1,2,,0,2,,2,,,,,,1,2,1,1,2,1,2,3,,,2,,2,2,2,2,2,,,,,,,,,,1,,,,,1,1,2,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,9,1,2,,,,,,,,,,2,,3,2,,,,,,2,,,,,,,,25,1,6,2,125,1392,2876
2303082,1,1,1,1,5,1,9,1,1,,4,99888,,,,,,,,5,1,2,,,1,2,1,1,2,2,2,1,,,,,,,2,1,1,2,1,1,1,1,2,2,2,2,2,2,,,,,,,,,,1,1,,,,,2,,,,,2,,,,,2,,,,,1,1,4,1,1,2,,,,,2,,,,2,,,,2,,,,0,1,0,0,0,0,0,0,0,,,,0,2,,1,1,1,2,2,1,1,2,2,2,2,1,2,88,,,2,,2,2,2,2,2,,,,,,,,,,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,35,1,6,2,125,1393,4158
2303082,3,1,1,1,5,2,6,3,1,,4,1500,1,2,2,2,1,2,2,5,1,2,,,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,8,1,2,2,2,2,2,2,2,,,,,,,,,,2,2,2,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,,,,,,,,,,2,2,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,37,1,6,2,125,1393,4158
2303082,4,1,4,6,6,2,6,3,1,,2,1400,1,1,1,2,2,1,2,1,1,2,,,1,2,2,1,2,2,2,1,,,,,,,2,1,1,1,1,1,1,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,2,1,,,,,1,2,2,1,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,2,,,,2,,,,,,,,,,,,,2,,,1,,,2,,,,,,2,,,,,,,,,3,2,,2,2,2,2,2,,,,,,,,,,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,20,1,6,2,125,1393,9319
2303082,5,1,1,1,1,1,0,0,1,,4,99888,,,,,,,,4,1,1,3,4,2,2,1,2,2,1,2,1,,,,,,,2,1,1,2,1,1,2,2,2,2,2,2,2,2,,,,,,,,,,2,2,2,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,,,,,,,,,,2,2,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,41,2,6,2,125,1393,6374
2303082,6,1,3,3,6,1,3,2,1,,2,2500,1,2,2,2,1,2,2,1,1,1,3,5,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,,,,,,,,,,2,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,1,2,2,1,0,0,0,0,0,0,0,0,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,23,1,6,2,125,1393,6989
2303082,7,1,1,1,2,1,2,3,5,1,2,840,1,2,2,2,1,2,2,6,2,1,2,2,2,1,2,1,2,2,2,1,,,,,,,2,1,1,3,2,1,2,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,2,1,2,2,2,1,0,0,0,0,0,0,0,0,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,44,2,6,2,125,1393,2125
2303082,8,1,1,1,1,4,3,3,1,,2,2100,1,1,2,2,1,2,2,6,1,1,2,3,1,1,2,1,2,2,2,1,,,,,,,2,1,1,3,1,1,1,1,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,1,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,2,2,2,2,2,,,,,,,,,,1,,,,,2,,,,1,1,2,,2,,,,2,,,,2,,,,2,,,,2,,,,2,1,1,1,,,,,,,,,,0,5,9,2,,,,,,2,,,,,,,,40,1,6,2,125,1393,3921
2303082,9,1,2,2,1,2,7,1,1,,2,6000,2,2,1,2,2,2,2,1,1,2,,,1,2,2,2,2,2,2,1,,,,,,,1,1,1,2,3,1,1,1,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,2,1,,,,,1,1,88,1,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,2,,,,2,,,,,,,,,,,,,1,2,,2,,,1,2,2,2,1,2,1,2,1,2,2,1,2,3,,,2,,2,2,2,2,2,,,,,,,,,,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,22,2,6,2,125,1393,3452
2303082,12,1,2,2,1,3,3,3,1,,1,,,,,,,,,,1,2,,,1,2,2,2,2,1,2,1,,,,,,,2,3,1,1,2,1,1,2,2,2,2,2,2,2,,,,,,,,,,2,1,,,,,2,,,,,2,,,,,2,,,,,1,1,4,1,2,2,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,,0,8,,2,,,,,,2,,,,,,,,,9,2,,2,2,2,2,2,,,,,,,,,,2,2,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,28,2,6,2,125,1393,3452
2303082,13,1,2,2,1,2,3,3,5,4,,,,,,,,,,,2,2,,,1,2,2,1,2,2,2,1,,,,,,,2,1,1,3,2,2,1,1,2,2,2,1,2,1,0,1,0,0,0,0,0,0,0,1,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,1,1,2,0,0,0,1,0,0,0,0,0,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,18,2,6,2,125,1393,3452
